Year,Sex,Age Group,COVID-19 Deaths,Pneumonia Deaths,Influenza Deaths
2021.0,Male,5-14 years,0.0,0.0,0.0
2021.0,Male,35-44 years,32.0,31.0,0.0
2021.0,Male,45-54 years,63.0,79.0,0.0
2021.0,Male,50-64 years,179.0,217.0,0.0
2021.0,Male,55-64 years,145.0,172.0,0.0
2021.0,Male,65-74 years,179.0,234.0,0.0
2021.0,Female,5-14 years,0.0,0.0,0.0
2021.0,Female,35-44 years,18.0,16.0,0.0
2021.0,Female,45-54 years,40.0,44.0,0.0
2021.0,Female,85 years and over,134.0,225.0,0.0
2021.0,All Sexes,35-44 years,29.0,38.0,0.0
2021.0,All Sexes,45-54 years,84.0,99.0,0.0
2021.0,All Sexes,75-84 years,198.0,420.0,0.0
2021.0,Male,35-44 years,21.0,26.0,0.0
2021.0,Male,45-54 years,54.0,59.0,0.0
2021.0,Male,75-84 years,109.0,233.0,0.0
2021.0,Male,85 years and over,64.0,169.0,0.0
2021.0,Female,5-14 years,0.0,0.0,0.0
2021.0,Female,15-24 years,0.0,0.0,0.0
2021.0,Female,45-54 years,30.0,40.0,0.0
2021.0,Female,50-64 years,78.0,110.0,0.0
2021.0,Female,55-64 years,60.0,90.0,0.0
2021.0,Female,65-74 years,93.0,137.0,0.0
2021.0,Female,75-84 years,89.0,187.0,0.0
2021.0,All Sexes,25-34 years,50.0,46.0,0.0
2021.0,All Sexes,35-44 years,111.0,89.0,0.0
2021.0,All Sexes,45-54 years,227.0,186.0,0.0
2021.0,Male,1-4 years,0.0,0.0,0.0
2021.0,Male,25-34 years,35.0,31.0,0.0
2021.0,Male,35-44 years,67.0,55.0,0.0
2021.0,Male,45-54 years,139.0,107.0,0.0
2021.0,Female,25-34 years,15.0,15.0,0.0
2021.0,Female,35-44 years,44.0,34.0,0.0
2021.0,Female,45-54 years,88.0,79.0,0.0
2021.0,Female,75-84 years,182.0,239.0,0.0
2021.0,All Sexes,15-24 years,54.0,35.0,0.0
2021.0,All Sexes,25-34 years,243.0,177.0,0.0
2021.0,All Sexes,35-44 years,586.0,411.0,0.0
2021.0,All Sexes,45-54 years,1215.0,908.0,0.0
2021.0,Male,1-4 years,0.0,0.0,0.0
2021.0,Male,15-24 years,33.0,25.0,0.0
2021.0,Male,25-34 years,162.0,116.0,0.0
2021.0,Male,35-44 years,356.0,255.0,0.0
2021.0,Male,45-54 years,757.0,563.0,0.0
2021.0,Male,75-84 years,1205.0,1030.0,0.0
2021.0,Male,85 years and over,811.0,670.0,0.0
2021.0,Female,15-24 years,21.0,10.0,0.0
2021.0,Female,25-34 years,81.0,61.0,0.0
2021.0,Female,35-44 years,230.0,156.0,0.0
2021.0,Female,45-54 years,458.0,345.0,0.0
2021.0,Female,65-74 years,952.0,797.0,0.0
2021.0,All Sexes,15-24 years,32.0,21.0,0.0
2021.0,All Sexes,25-34 years,176.0,133.0,0.0
2021.0,All Sexes,35-44 years,427.0,340.0,0.0
2021.0,All Sexes,75-84 years,1660.0,1451.0,0.0
2021.0,Male,25-34 years,94.0,73.0,0.0
2021.0,Male,35-44 years,258.0,190.0,0.0
2021.0,Male,55-64 years,1050.0,832.0,0.0
2021.0,Male,75-84 years,926.0,806.0,0.0
2021.0,Female,25-34 years,82.0,60.0,0.0
2021.0,Female,35-44 years,169.0,150.0,0.0
2021.0,Female,45-54 years,349.0,289.0,0.0
2021.0,Female,65-74 years,879.0,703.0,0.0
2021.0,Female,75-84 years,734.0,645.0,0.0
2021.0,Female,85 years and over,704.0,565.0,0.0
2021.0,All Sexes,25-34 years,47.0,48.0,0.0
2021.0,All Sexes,35-44 years,148.0,126.0,0.0
2021.0,All Sexes,45-54 years,311.0,259.0,0.0
2021.0,All Sexes,50-64 years,698.0,623.0,0.0
2021.0,All Sexes,55-64 years,498.0,464.0,0.0
2021.0,All Sexes,75-84 years,550.0,698.0,0.0
2021.0,Male,25-34 years,25.0,28.0,0.0
2021.0,Male,35-44 years,87.0,71.0,0.0
2021.0,Male,45-54 years,190.0,149.0,0.0
2021.0,Male,50-64 years,405.0,353.0,0.0
2021.0,Male,55-64 years,282.0,264.0,0.0
2021.0,Male,75-84 years,303.0,403.0,0.0
2021.0,Female,25-34 years,22.0,20.0,0.0
2021.0,Female,35-44 years,61.0,55.0,0.0
2021.0,Female,45-54 years,121.0,110.0,0.0
2021.0,Female,50-64 years,293.0,270.0,0.0
2021.0,Female,55-64 years,216.0,200.0,0.0
2021.0,Female,75-84 years,247.0,295.0,0.0
2021.0,All Sexes,25-34 years,16.0,19.0,0.0
2021.0,All Sexes,35-44 years,46.0,50.0,0.0
2021.0,All Sexes,45-54 years,62.0,91.0,0.0
2021.0,All Sexes,50-64 years,222.0,316.0,0.0
2021.0,All Sexes,55-64 years,180.0,258.0,0.0
2021.0,Male,1-4 years,0.0,0.0,0.0
2021.0,Male,35-44 years,21.0,21.0,0.0
2021.0,Male,45-54 years,42.0,57.0,0.0
2021.0,Male,50-64 years,138.0,184.0,0.0
2021.0,Male,55-64 years,110.0,146.0,0.0
2021.0,Male,75-84 years,107.0,237.0,0.0
2021.0,Female,35-44 years,25.0,29.0,0.0
2021.0,Female,45-54 years,20.0,34.0,0.0
2021.0,Female,50-64 years,84.0,132.0,0.0
2021.0,Female,55-64 years,70.0,112.0,0.0
2021.0,Female,85 years and over,105.0,192.0,0.0
2021.0,All Sexes,35-44 years,32.0,40.0,0.0
2021.0,All Sexes,55-64 years,120.0,226.0,0.0
2021.0,Male,5-14 years,0.0,0.0,0.0
2021.0,Male,35-44 years,22.0,25.0,0.0
2021.0,Male,55-64 years,67.0,140.0,0.0
2021.0,Female,45-54 years,20.0,29.0,0.0
2021.0,Female,50-64 years,63.0,102.0,0.0
2021.0,Female,55-64 years,53.0,86.0,0.0
2022.0,All Sexes,25-34 years,37.0,28.0,0.0
2022.0,All Sexes,45-54 years,175.0,144.0,0.0
2022.0,Male,25-34 years,21.0,15.0,0.0
2022.0,Male,45-54 years,98.0,78.0,0.0
2022.0,Female,1-4 years,0.0,0.0,0.0
2022.0,Female,25-34 years,16.0,13.0,0.0
2022.0,Female,35-44 years,29.0,26.0,0.0
2022.0,Female,45-54 years,77.0,66.0,0.0
2022.0,All Sexes,1-4 years,0.0,0.0,0.0
2022.0,All Sexes,5-14 years,0.0,0.0,0.0
2022.0,All Sexes,35-44 years,65.0,55.0,0.0
2022.0,All Sexes,45-54 years,137.0,126.0,0.0
2022.0,Male,5-14 years,0.0,0.0,0.0
2022.0,Male,35-44 years,34.0,31.0,0.0
2022.0,Male,45-54 years,81.0,72.0,0.0
2022.0,Female,5-14 years,0.0,0.0,0.0
2022.0,Female,35-44 years,31.0,24.0,0.0
2022.0,Female,45-54 years,56.0,54.0,0.0
2022.0,Female,50-64 years,186.0,174.0,0.0
2022.0,Female,55-64 years,151.0,139.0,0.0
2022.0,All Sexes,45-54 years,46.0,59.0,0.0
2022.0,Male,45-54 years,29.0,33.0,0.0
2022.0,Female,50-64 years,67.0,92.0,0.0
2022.0,Female,55-64 years,57.0,79.0,0.0
2022.0,All Sexes,65-74 years,87.0,258.0,0.0
2022.0,Male,1-4 years,0.0,0.0,0.0
2022.0,Male,5-14 years,0.0,0.0,0.0
2022.0,Male,15-24 years,0.0,0.0,0.0
2022.0,Male,65-74 years,51.0,152.0,0.0
2022.0,Female,50-64 years,27.0,58.0,0.0
2022.0,Female,65-74 years,36.0,106.0,0.0
2022.0,Female,75-84 years,62.0,134.0,0.0
2022.0,All Sexes,15-24 years,0.0,0.0,0.0
2022.0,All Sexes,50-64 years,30.0,75.0,0.0
2022.0,All Sexes,65-74 years,40.0,129.0,0.0
2022.0,Male,15-24 years,0.0,0.0,0.0
2022.0,Male,65-74 years,23.0,70.0,0.0
2022.0,Female,15-24 years,0.0,0.0,0.0
2022.0,Female,65-74 years,17.0,59.0,0.0
2020.0,All Sexes,1-4 years,0.0,0.0,0.0
2020.0,All Sexes,50-64 years,0.0,73.0,24.0
2020.0,All Sexes,55-64 years,0.0,60.0,19.0
2020.0,All Sexes,65-74 years,0.0,103.0,23.0
2020.0,All Sexes,75-84 years,0.0,134.0,13.0
2020.0,Male,5-14 years,0.0,0.0,0.0
2020.0,Male,65-74 years,0.0,64.0,12.0
2020.0,Female,50-64 years,0.0,33.0,16.0
2020.0,Female,55-64 years,0.0,27.0,12.0
2020.0,Female,65-74 years,0.0,39.0,11.0
2020.0,All Sexes,50-64 years,0.0,70.0,15.0
2020.0,All Sexes,55-64 years,0.0,58.0,12.0
2020.0,All Sexes,65-74 years,0.0,84.0,14.0
2020.0,Male,5-14 years,0.0,0.0,0.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,All Sexes,1-4 years,0.0,0.0,0.0
2020.0,All Sexes,75-84 years,60.0,161.0,10.0
2020.0,Male,1-4 years,0.0,0.0,0.0
2020.0,Male,15-24 years,0.0,0.0,0.0
2020.0,Female,1-4 years,0.0,0.0,0.0
2020.0,All Sexes,5-14 years,0.0,0.0,0.0
2020.0,All Sexes,45-54 years,66.0,60.0,0.0
2020.0,Male,5-14 years,0.0,0.0,0.0
2020.0,Male,15-24 years,0.0,0.0,0.0
2020.0,Male,45-54 years,39.0,27.0,0.0
2020.0,Male,75-84 years,162.0,161.0,0.0
2020.0,Male,85 years and over,92.0,98.0,0.0
2020.0,Female,45-54 years,27.0,33.0,0.0
2020.0,All Sexes,45-54 years,39.0,40.0,0.0
2020.0,All Sexes,65-74 years,197.0,163.0,0.0
2020.0,Male,5-14 years,0.0,0.0,0.0
2020.0,Male,45-54 years,24.0,20.0,0.0
2020.0,Male,65-74 years,121.0,108.0,0.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,Female,50-64 years,41.0,46.0,0.0
2020.0,Female,55-64 years,32.0,35.0,0.0
2020.0,Female,65-74 years,76.0,55.0,0.0
2020.0,Female,75-84 years,115.0,80.0,0.0
2020.0,Female,85 years and over,160.0,103.0,0.0
2020.0,All Sexes,1-4 years,0.0,0.0,0.0
2020.0,All Sexes,45-54 years,45.0,42.0,0.0
2020.0,All Sexes,50-64 years,89.0,106.0,0.0
2020.0,All Sexes,55-64 years,61.0,77.0,0.0
2020.0,All Sexes,75-84 years,142.0,146.0,0.0
2020.0,All Sexes,85 years and over,145.0,130.0,0.0
2020.0,Male,5-14 years,0.0,0.0,0.0
2020.0,Male,45-54 years,33.0,27.0,0.0
2020.0,Male,50-64 years,52.0,63.0,0.0
2020.0,Male,55-64 years,31.0,44.0,0.0
2020.0,Male,65-74 years,58.0,77.0,0.0
2020.0,Male,75-84 years,73.0,80.0,0.0
2020.0,Male,85 years and over,53.0,53.0,0.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,Female,50-64 years,37.0,43.0,0.0
2020.0,Female,55-64 years,30.0,33.0,0.0
2020.0,Female,75-84 years,69.0,66.0,0.0
2020.0,Female,85 years and over,92.0,77.0,0.0
2020.0,All Sexes,1-4 years,0.0,0.0,0.0
2020.0,All Sexes,35-44 years,54.0,32.0,0.0
2020.0,All Sexes,45-54 years,83.0,64.0,0.0
2020.0,All Sexes,50-64 years,265.0,190.0,0.0
2020.0,All Sexes,55-64 years,212.0,149.0,0.0
2020.0,All Sexes,65-74 years,318.0,223.0,0.0
2020.0,All Sexes,75-84 years,340.0,234.0,0.0
2020.0,Male,35-44 years,27.0,15.0,0.0
2020.0,Male,45-54 years,53.0,40.0,0.0
2020.0,Male,50-64 years,173.0,124.0,0.0
2020.0,Male,55-64 years,138.0,100.0,0.0
2020.0,Male,65-74 years,178.0,135.0,0.0
2020.0,Male,75-84 years,188.0,128.0,0.0
2020.0,Male,85 years and over,129.0,91.0,0.0
2020.0,Female,1-4 years,0.0,0.0,0.0
2020.0,Female,45-54 years,30.0,24.0,0.0
2020.0,Female,50-64 years,92.0,66.0,0.0
2020.0,Female,55-64 years,74.0,49.0,0.0
2020.0,Female,65-74 years,140.0,88.0,0.0
2020.0,Female,75-84 years,152.0,106.0,0.0
2020.0,All Sexes,35-44 years,38.0,30.0,0.0
2020.0,All Sexes,45-54 years,112.0,76.0,0.0
2020.0,All Sexes,50-64 years,358.0,264.0,0.0
2020.0,All Sexes,55-64 years,295.0,221.0,0.0
2020.0,All Sexes,65-74 years,457.0,324.0,0.0
2020.0,All Sexes,85 years and over,406.0,251.0,0.0
2020.0,Male,35-44 years,26.0,19.0,0.0
2020.0,Male,45-54 years,66.0,48.0,0.0
2020.0,Male,50-64 years,198.0,148.0,0.0
2020.0,Male,55-64 years,157.0,118.0,0.0
2020.0,Male,65-74 years,263.0,189.0,0.0
2020.0,Male,85 years and over,165.0,99.0,0.0
2020.0,Female,15-24 years,0.0,0.0,0.0
2020.0,Female,45-54 years,46.0,28.0,0.0
2020.0,Female,50-64 years,160.0,116.0,0.0
2020.0,Female,55-64 years,138.0,103.0,0.0
2020.0,Female,65-74 years,194.0,135.0,0.0
2020.0,Female,85 years and over,241.0,152.0,0.0
2020.0,All Sexes,5-14 years,0.0,0.0,0.0
2020.0,All Sexes,45-54 years,59.0,59.0,0.0
2020.0,All Sexes,50-64 years,185.0,173.0,0.0
2020.0,All Sexes,55-64 years,151.0,137.0,0.0
2020.0,All Sexes,75-84 years,262.0,252.0,0.0
2020.0,All Sexes,85 years and over,184.0,158.0,0.0
2020.0,Male,45-54 years,37.0,33.0,0.0
2020.0,Male,50-64 years,116.0,101.0,0.0
2020.0,Male,55-64 years,94.0,79.0,0.0
2020.0,Male,75-84 years,142.0,142.0,0.0
2020.0,Male,85 years and over,69.0,63.0,0.0
2020.0,Female,45-54 years,22.0,26.0,0.0
2020.0,Female,50-64 years,69.0,72.0,0.0
2020.0,Female,55-64 years,57.0,58.0,0.0
2020.0,Female,65-74 years,121.0,94.0,0.0
2020.0,Female,75-84 years,120.0,110.0,0.0
2020.0,Female,85 years and over,115.0,95.0,0.0
2020.0,All Sexes,5-14 years,0.0,0.0,0.0
2020.0,All Sexes,45-54 years,39.0,33.0,0.0
2020.0,All Sexes,50-64 years,129.0,118.0,0.0
2020.0,All Sexes,55-64 years,107.0,96.0,0.0
2020.0,All Sexes,75-84 years,234.0,214.0,0.0
2020.0,All Sexes,85 years and over,169.0,156.0,0.0
2020.0,Male,5-14 years,0.0,0.0,0.0
2020.0,Male,45-54 years,23.0,21.0,0.0
2020.0,Male,50-64 years,67.0,64.0,0.0
2020.0,Male,55-64 years,57.0,52.0,0.0
2020.0,Male,75-84 years,128.0,122.0,0.0
2020.0,Male,85 years and over,61.0,73.0,0.0
2020.0,Female,50-64 years,62.0,54.0,0.0
2020.0,Female,55-64 years,50.0,44.0,0.0
2020.0,Female,65-74 years,77.0,69.0,0.0
2020.0,Female,75-84 years,106.0,92.0,0.0
2020.0,Female,85 years and over,108.0,83.0,0.0
2020.0,All Sexes,45-54 years,42.0,39.0,0.0
2020.0,All Sexes,50-64 years,137.0,131.0,0.0
2020.0,All Sexes,55-64 years,112.0,107.0,0.0
2020.0,All Sexes,65-74 years,270.0,249.0,0.0
2020.0,All Sexes,85 years and over,247.0,173.0,0.0
2020.0,Male,45-54 years,30.0,25.0,0.0
2020.0,Male,50-64 years,89.0,84.0,0.0
2020.0,Male,55-64 years,70.0,69.0,0.0
2020.0,Male,65-74 years,148.0,139.0,0.0
2020.0,Male,85 years and over,96.0,73.0,0.0
2020.0,Female,5-14 years,0.0,0.0,0.0
2020.0,Female,50-64 years,48.0,47.0,0.0
2020.0,Female,55-64 years,42.0,38.0,0.0
2020.0,Female,65-74 years,122.0,110.0,0.0
2020.0,Female,75-84 years,127.0,115.0,0.0
2020.0,Female,85 years and over,151.0,100.0,0.0
2020.0,All Sexes,35-44 years,31.0,17.0,0.0
2020.0,All Sexes,45-54 years,100.0,77.0,0.0
2020.0,All Sexes,50-64 years,308.0,246.0,0.0
2020.0,All Sexes,55-64 years,251.0,204.0,0.0
2020.0,All Sexes,85 years and over,481.0,329.0,0.0
2020.0,Male,5-14 years,0.0,0.0,0.0
2020.0,Male,45-54 years,60.0,50.0,0.0
2020.0,Male,50-64 years,191.0,145.0,0.0
2020.0,Male,55-64 years,154.0,115.0,0.0
2020.0,Male,85 years and over,218.0,169.0,0.0
2020.0,Female,45-54 years,40.0,27.0,0.0
2020.0,Female,50-64 years,117.0,101.0,0.0
2020.0,Female,55-64 years,97.0,89.0,0.0
2020.0,Female,75-84 years,248.0,173.0,0.0
2020.0,Female,85 years and over,263.0,160.0,0.0
2021.0,All Sexes,5-14 years,0.0,0.0,0.0
2021.0,All Sexes,35-44 years,67.0,43.0,0.0
2021.0,All Sexes,45-54 years,208.0,133.0,0.0
2021.0,All Sexes,50-64 years,698.0,480.0,0.0
2021.0,All Sexes,55-64 years,545.0,385.0,0.0
2021.0,Male,5-14 years,0.0,0.0,0.0
2021.0,Male,35-44 years,44.0,26.0,0.0
2021.0,Male,45-54 years,126.0,79.0,0.0
2021.0,Male,50-64 years,424.0,274.0,0.0
2021.0,Male,55-64 years,330.0,217.0,0.0
2021.0,Male,85 years and over,427.0,272.0,0.0
2021.0,Female,5-14 years,0.0,0.0,0.0
2021.0,Female,35-44 years,23.0,17.0,0.0
2021.0,Female,45-54 years,82.0,54.0,0.0
2021.0,Female,50-64 years,274.0,206.0,0.0
2021.0,Female,55-64 years,215.0,168.0,0.0
2021.0,Female,75-84 years,531.0,361.0,0.0
2021.0,All Sexes,1-4 years,0.0,0.0,0.0
2021.0,All Sexes,35-44 years,29.0,23.0,0.0
2021.0,All Sexes,45-54 years,105.0,79.0,0.0
2021.0,All Sexes,75-84 years,574.0,438.0,0.0
2021.0,Male,5-14 years,0.0,0.0,0.0
2021.0,Male,45-54 years,65.0,48.0,0.0
2021.0,Male,65-74 years,274.0,210.0,0.0
2021.0,Male,75-84 years,316.0,249.0,0.0
2021.0,Male,85 years and over,158.0,99.0,0.0
2021.0,Female,15-24 years,0.0,0.0,0.0
2021.0,Female,35-44 years,15.0,14.0,0.0
2021.0,Female,45-54 years,40.0,31.0,0.0
2021.0,Female,75-84 years,258.0,189.0,0.0
2021.0,All Sexes,1-4 years,0.0,0.0,0.0
2021.0,All Sexes,5-14 years,0.0,0.0,0.0
2021.0,All Sexes,35-44 years,33.0,23.0,0.0
2021.0,All Sexes,45-54 years,51.0,50.0,0.0
2021.0,All Sexes,50-64 years,172.0,160.0,0.0
2021.0,All Sexes,55-64 years,140.0,132.0,0.0
2021.0,All Sexes,65-74 years,220.0,219.0,0.0
2021.0,All Sexes,85 years and over,104.0,131.0,0.0
2021.0,Male,1-4 years,0.0,0.0,0.0
2021.0,Male,5-14 years,0.0,0.0,0.0
2021.0,Male,45-54 years,25.0,23.0,0.0
2021.0,Male,50-64 years,100.0,90.0,0.0
2021.0,Male,55-64 years,83.0,77.0,0.0
2021.0,Male,65-74 years,132.0,126.0,0.0
2021.0,Male,75-84 years,111.0,101.0,0.0
2021.0,Male,85 years and over,41.0,59.0,0.0
2021.0,Female,15-24 years,0.0,0.0,0.0
2021.0,Female,45-54 years,26.0,27.0,0.0
2021.0,Female,50-64 years,72.0,70.0,0.0
2021.0,Female,55-64 years,57.0,55.0,0.0
2021.0,Female,65-74 years,88.0,93.0,0.0
2021.0,Female,85 years and over,63.0,72.0,0.0
2021.0,All Sexes,1-4 years,0.0,0.0,0.0
2021.0,All Sexes,5-14 years,0.0,0.0,0.0
2021.0,All Sexes,35-44 years,18.0,18.0,0.0
2021.0,All Sexes,45-54 years,33.0,30.0,0.0
2021.0,All Sexes,50-64 years,144.0,119.0,0.0
2021.0,All Sexes,55-64 years,123.0,101.0,0.0
2021.0,All Sexes,65-74 years,121.0,156.0,0.0
2021.0,All Sexes,75-84 years,149.0,161.0,0.0
2021.0,All Sexes,85 years and over,79.0,101.0,0.0
2021.0,Male,5-14 years,0.0,0.0,0.0
2021.0,Male,50-64 years,72.0,63.0,0.0
2021.0,Male,55-64 years,63.0,54.0,0.0
2021.0,Male,65-74 years,65.0,86.0,0.0
2021.0,Male,75-84 years,91.0,88.0,0.0
2021.0,Male,85 years and over,31.0,55.0,0.0
2021.0,Female,15-24 years,0.0,0.0,0.0
2021.0,Female,50-64 years,72.0,56.0,0.0
2021.0,Female,55-64 years,60.0,47.0,0.0
2021.0,Female,65-74 years,56.0,70.0,0.0
2021.0,Female,75-84 years,58.0,73.0,0.0
2021.0,Female,85 years and over,48.0,46.0,0.0
2021.0,All Sexes,1-4 years,0.0,0.0,0.0
2021.0,All Sexes,45-54 years,40.0,38.0,0.0
2021.0,All Sexes,50-64 years,113.0,113.0,0.0
2021.0,All Sexes,55-64 years,82.0,88.0,0.0
2021.0,All Sexes,65-74 years,104.0,132.0,0.0
2021.0,All Sexes,75-84 years,72.0,120.0,0.0
2021.0,All Sexes,85 years and over,60.0,92.0,0.0
2021.0,Male,1-4 years,0.0,0.0,0.0
2021.0,Male,50-64 years,62.0,59.0,0.0
2021.0,Male,55-64 years,45.0,50.0,0.0
2021.0,Male,65-74 years,56.0,78.0,0.0
2021.0,Male,75-84 years,37.0,64.0,0.0
2021.0,Male,85 years and over,24.0,43.0,0.0
2021.0,Female,45-54 years,17.0,22.0,0.0
2021.0,Female,50-64 years,51.0,54.0,0.0
2021.0,Female,55-64 years,37.0,38.0,0.0
2021.0,Female,65-74 years,48.0,54.0,0.0
2021.0,Female,75-84 years,35.0,56.0,0.0
2021.0,Female,85 years and over,36.0,49.0,0.0
2021.0,All Sexes,1-4 years,0.0,0.0,0.0
2021.0,All Sexes,5-14 years,0.0,0.0,0.0
2021.0,All Sexes,45-54 years,28.0,34.0,0.0
2021.0,All Sexes,50-64 years,74.0,116.0,0.0
2021.0,All Sexes,55-64 years,53.0,86.0,0.0
2021.0,All Sexes,85 years and over,35.0,68.0,0.0
2021.0,Male,5-14 years,0.0,0.0,0.0
2021.0,Male,45-54 years,18.0,24.0,0.0
2021.0,Male,50-64 years,38.0,60.0,0.0
2021.0,Male,55-64 years,25.0,38.0,0.0
2021.0,Female,5-14 years,0.0,0.0,0.0
2021.0,Female,15-24 years,0.0,0.0,0.0
2021.0,Female,50-64 years,36.0,56.0,0.0
2021.0,Female,55-64 years,28.0,48.0,0.0
2021.0,Female,65-74 years,26.0,54.0,0.0
2021.0,Female,85 years and over,25.0,42.0,0.0
2021.0,All Sexes,5-14 years,0.0,0.0,0.0
2021.0,All Sexes,35-44 years,16.0,15.0,0.0
2021.0,All Sexes,45-54 years,32.0,38.0,0.0
2021.0,All Sexes,50-64 years,87.0,129.0,0.0
2021.0,All Sexes,55-64 years,66.0,102.0,0.0
2021.0,All Sexes,65-74 years,75.0,115.0,0.0
2021.0,All Sexes,75-84 years,67.0,118.0,0.0
2021.0,All Sexes,85 years and over,45.0,92.0,0.0
2021.0,Male,5-14 years,0.0,0.0,0.0
2021.0,Male,45-54 years,20.0,24.0,0.0
2021.0,Male,50-64 years,51.0,77.0,0.0
2021.0,Male,55-64 years,38.0,61.0,0.0
2021.0,Male,65-74 years,49.0,66.0,0.0
2021.0,Male,75-84 years,31.0,57.0,0.0
2021.0,Male,85 years and over,22.0,50.0,0.0
2021.0,Female,50-64 years,36.0,52.0,0.0
2021.0,Female,55-64 years,28.0,41.0,0.0
2021.0,Female,65-74 years,26.0,49.0,0.0
2021.0,Female,75-84 years,36.0,61.0,0.0
2021.0,All Sexes,25-34 years,84.0,46.0,0.0
2021.0,All Sexes,35-44 years,190.0,108.0,0.0
2021.0,All Sexes,45-54 years,399.0,225.0,0.0
2021.0,All Sexes,50-64 years,844.0,544.0,0.0
2021.0,All Sexes,55-64 years,597.0,401.0,0.0
2021.0,All Sexes,85 years and over,289.0,227.0,0.0
2021.0,Male,25-34 years,48.0,28.0,0.0
2021.0,Male,35-44 years,98.0,54.0,0.0
2021.0,Male,45-54 years,238.0,145.0,0.0
2021.0,Male,50-64 years,470.0,311.0,0.0
2021.0,Male,55-64 years,317.0,217.0,0.0
2021.0,Male,75-84 years,276.0,209.0,0.0
2021.0,Male,85 years and over,118.0,104.0,0.0
2021.0,Female,25-34 years,36.0,18.0,0.0
2021.0,Female,35-44 years,92.0,54.0,0.0
2021.0,Female,45-54 years,161.0,80.0,0.0
2021.0,Female,50-64 years,374.0,233.0,0.0
2021.0,Female,55-64 years,280.0,184.0,0.0
2021.0,Female,85 years and over,171.0,123.0,0.0
2021.0,All Sexes,15-24 years,33.0,24.0,0.0
2021.0,All Sexes,25-34 years,103.0,63.0,0.0
2021.0,All Sexes,45-54 years,529.0,337.0,0.0
2021.0,Male,15-24 years,20.0,15.0,0.0
2021.0,Male,25-34 years,46.0,26.0,0.0
2021.0,Male,45-54 years,317.0,194.0,0.0
2021.0,Male,50-64 years,686.0,469.0,0.0
2021.0,Male,55-64 years,508.0,356.0,0.0
2021.0,Male,85 years and over,140.0,110.0,0.0
2021.0,Female,25-34 years,57.0,37.0,0.0
2021.0,Female,35-44 years,114.0,69.0,0.0
2021.0,Female,45-54 years,212.0,143.0,0.0
2021.0,Female,65-74 years,427.0,287.0,0.0
2021.0,All Sexes,1-4 years,0.0,0.0,0.0
2021.0,All Sexes,25-34 years,45.0,25.0,0.0
2021.0,All Sexes,35-44 years,89.0,63.0,0.0
2021.0,All Sexes,45-54 years,230.0,164.0,0.0
2021.0,All Sexes,65-74 years,415.0,340.0,0.0
2021.0,All Sexes,85 years and over,156.0,149.0,0.0
2021.0,Male,25-34 years,23.0,13.0,0.0
2021.0,Male,35-44 years,47.0,37.0,0.0
2021.0,Male,45-54 years,135.0,97.0,0.0
2021.0,Male,65-74 years,218.0,171.0,0.0
2021.0,Male,75-84 years,138.0,131.0,0.0
2021.0,Male,85 years and over,69.0,69.0,0.0
2021.0,Female,25-34 years,22.0,12.0,0.0
2021.0,Female,35-44 years,42.0,26.0,0.0
2021.0,Female,45-54 years,95.0,67.0,0.0
2021.0,Female,50-64 years,202.0,147.0,0.0
2021.0,Female,55-64 years,143.0,103.0,0.0
2021.0,Female,65-74 years,197.0,169.0,0.0
2021.0,Female,85 years and over,87.0,80.0,0.0
2021.0,All Sexes,35-44 years,27.0,23.0,0.0
2021.0,All Sexes,45-54 years,62.0,51.0,0.0
2021.0,All Sexes,50-64 years,163.0,155.0,0.0
2021.0,All Sexes,55-64 years,127.0,125.0,0.0
2021.0,All Sexes,85 years and over,64.0,111.0,0.0
2021.0,Male,45-54 years,40.0,26.0,0.0
2021.0,Male,50-64 years,102.0,87.0,0.0
2021.0,Male,55-64 years,78.0,74.0,0.0
2021.0,Male,75-84 years,75.0,93.0,0.0
2021.0,Male,85 years and over,27.0,56.0,0.0
2021.0,Female,45-54 years,22.0,25.0,0.0
2021.0,Female,50-64 years,61.0,68.0,0.0
2021.0,Female,55-64 years,49.0,51.0,0.0
2021.0,Female,65-74 years,53.0,66.0,0.0
2021.0,Female,85 years and over,37.0,55.0,0.0
2021.0,All Sexes,35-44 years,38.0,25.0,0.0
2021.0,All Sexes,45-54 years,54.0,58.0,0.0
2021.0,All Sexes,85 years and over,83.0,118.0,0.0
2021.0,Male,35-44 years,25.0,14.0,0.0
2021.0,Male,45-54 years,29.0,30.0,0.0
2021.0,Male,50-64 years,89.0,88.0,0.0
2021.0,Male,55-64 years,68.0,70.0,0.0
2021.0,Male,85 years and over,36.0,49.0,0.0
2021.0,Female,45-54 years,25.0,28.0,0.0
2021.0,Female,75-84 years,66.0,85.0,0.0
2021.0,Female,85 years and over,47.0,69.0,0.0
2022.0,All Sexes,1-4 years,0.0,0.0,0.0
2022.0,All Sexes,35-44 years,68.0,47.0,0.0
2022.0,All Sexes,55-64 years,403.0,261.0,0.0
2022.0,All Sexes,75-84 years,694.0,484.0,11.0
2022.0,Male,35-44 years,41.0,26.0,0.0
2022.0,Male,55-64 years,217.0,142.0,0.0
2022.0,Male,85 years and over,249.0,159.0,0.0
